event,track,particle,tungsten_entry,tungsten_exit,sc1_entry,sc1_exit,sc2_entry,sc2_exit,sc3_entry,sc3_exit
459,9,pi+,0,0,0,1,1,1,0,0
459,10,pi-,0,0,0,1,1,1,1,1
459,12,pi+,0,0,0,1,1,1,1,0
459,13,e-,0,0,0,1,0,0,0,0
459,14,gamma,0,0,0,1,1,1,1,1
459,15,gamma,0,0,0,1,1,1,1,1
459,16,e-,0,0,0,1,1,0,0,0
459,17,e-,0,0,0,0,1,0,0,0
459,18,gamma,0,0,0,1,1,1,1,1
459,19,gamma,0,0,0,1,1,0,0,0
460,1,proton,1,1,1,1,1,1,1,1
460,5,e-,0,0,0,0,0,1,1,1
460,6,gamma,0,0,0,0,0,0,0,1
461,1,proton,1,1,1,1,1,1,1,0
461,3,proton,0,0,0,0,0,0,0,1
461,6,neutron,0,0,0,0,0,0,0,1
461,8,pi-,0,0,0,0,0,0,0,1
461,9,proton,0,0,0,0,0,0,0,1
461,10,pi+,0,0,0,0,0,0,0,1
461,11,neutron,0,0,0,0,0,0,0,1
461,12,pi+,0,0,0,0,0,0,0,1
461,14,neutron,0,0,0,0,0,0,0,1
461,16,neutron,0,0,0,0,0,1,1,0
461,19,gamma,0,0,0,0,0,0,0,1
461,20,gamma,0,0,0,0,0,0,0,1
462,1,proton,1,1,1,1,1,1,1,1
463,1,proton,1,1,1,1,1,1,1,1
464,1,proton,1,1,1,1,1,1,1,1
465,1,proton,1,1,1,1,1,1,1,0
466,1,proton,1,1,1,1,1,1,1,1
467,1,proton,1,1,1,1,1,1,1,0
468,1,proton,1,1,1,1,1,1,1,1
469,1,proton,1,1,1,1,1,1,1,1
469,3,e-,0,0,0,1,0,0,0,0
470,1,proton,1,1,1,1,1,1,1,1
471,1,proton,1,1,1,1,1,1,1,1
471,5,e-,0,0,0,0,0,0,0,1
472,1,proton,1,1,1,1,1,1,1,0
472,4,gamma,0,1,1,0,0,0,0,0
473,1,proton,1,1,1,1,1,1,1,1
474,1,proton,1,1,1,1,1,1,1,1
475,1,proton,1,1,1,1,1,1,1,1
476,1,proton,1,1,1,1,1,1,1,1
477,1,proton,1,1,1,1,1,1,1,1
478,1,proton,1,1,1,1,1,1,1,1
479,1,proton,1,1,1,1,1,1,1,0
480,1,proton,1,1,1,1,1,1,1,0
481,1,proton,1,1,1,1,1,1,1,0
482,1,proton,1,1,1,1,1,1,1,1
482,2,e-,0,0,0,0,0,1,1,1
482,3,e-,0,0,0,0,0,0,0,1
483,1,proton,1,1,1,1,1,1,1,1
484,1,proton,1,1,1,1,1,1,1,1
484,3,e-,0,0,0,1,1,0,0,0
485,1,proton,1,1,1,1,1,1,1,1
486,1,proton,1,1,1,1,1,1,1,0
487,1,proton,1,1,1,1,1,1,1,1
488,1,proton,1,1,1,1,1,1,1,1
489,1,proton,1,1,1,1,1,1,1,1
490,1,proton,1,1,1,1,1,1,1,1
490,4,e-,0,1,0,0,0,0,0,0
491,1,proton,1,1,1,1,1,1,1,1
492,1,proton,1,1,1,1,1,1,1,1
493,1,proton,1,1,1,1,1,1,1,1
494,1,proton,1,1,1,1,1,1,1,0
495,1,proton,1,1,1,1,1,1,1,1
496,1,proton,1,1,1,1,1,1,1,1
497,1,proton,1,1,1,1,1,1,1,1
498,1,proton,1,1,1,1,1,1,1,1
499,1,proton,1,1,1,1,1,1,1,1
500,4,e-,0,0,0,0,0,1,1,0
500,12,neutron,0,0,0,0,0,0,1,0
500,14,proton,0,0,0,0,0,0,1,0
500,15,proton,0,0,0,0,0,0,0,1
500,20,neutron,0,0,0,0,0,0,1,0
500,21,triton,0,0,0,0,0,0,1,0
500,22,e-,0,0,0,0,0,0,1,0
500,23,e-,0,0,0,0,0,0,1,0
500,24,gamma,0,0,0,0,0,0,0,1
500,25,gamma,0,0,0,0,0,0,1,0
500,28,gamma,0,0,0,0,0,0,0,1
500,30,gamma,0,0,0,0,0,0,0,1
501,1,proton,1,1,1,1,1,1,1,1
502,1,proton,1,1,1,1,1,1,1,1
503,1,proton,1,1,1,1,1,1,1,1
503,4,e-,0,0,0,0,0,1,1,0
503,5,e-,0,0,0,0,0,1,1,0
504,1,proton,1,1,1,1,1,1,1,1
505,1,proton,1,1,1,1,1,1,1,1
506,1,proton,1,1,1,1,1,1,1,1
507,1,proton,1,1,1,1,1,1,1,0
508,1,proton,1,1,1,1,1,1,1,1
509,1,proton,1,1,1,1,1,1,1,1
509,2,e-,0,0,0,1,1,0,0,0
510,1,proton,1,1,1,1,1,1,1,1
510,4,e-,0,0,0,0,0,0,0,1
511,1,proton,1,1,1,1,1,1,1,1
512,1,proton,1,1,1,1,1,1,1,1
513,1,proton,1,1,1,1,1,1,1,1
514,1,proton,1,1,1,1,1,1,1,1
515,1,proton,1,1,1,1,1,1,1,1
516,1,proton,1,1,1,1,1,1,1,1
517,1,proton,1,1,1,1,1,1,1,0
518,1,proton,1,1,1,1,1,1,1,1
519,1,proton,1,1,1,1,1,1,1,1
519,3,e-,0,0,0,0,0,0,0,1
520,1,proton,1,1,1,1,1,1,1,1
520,2,e-,1,0,0,0,0,0,0,0
521,1,proton,1,1,1,1,1,1,1,0
522,1,proton,1,1,1,1,1,1,1,0
523,1,proton,1,1,1,1,1,1,1,1
524,1,proton,1,1,1,1,1,1,1,1
525,1,proton,1,1,1,1,1,1,1,1
526,1,proton,1,1,1,1,1,1,1,1
527,1,proton,1,1,1,1,1,1,1,1
528,1,proton,1,1,1,1,1,1,1,1
528,2,e-,0,0,0,1,0,0,0,0
528,4,gamma,0,0,0,0,0,0,0,1
529,1,proton,1,1,1,1,1,1,1,1
529,2,e-,0,0,0,0,0,0,1,0
530,1,proton,1,1,1,1,1,1,1,1
531,1,proton,1,1,1,1,1,1,1,1
532,1,proton,1,1,1,1,1,1,1,1
532,2,e-,0,0,0,1,1,0,0,0
533,1,proton,1,1,1,1,1,1,1,1
534,1,proton,1,1,1,1,1,1,1,1
535,1,proton,1,1,1,1,1,1,1,1
536,1,proton,1,1,1,1,1,1,1,0
536,6,e-,0,0,0,0,0,1,1,1
537,1,proton,1,1,1,1,1,1,1,1
538,1,proton,1,1,1,1,1,1,1,1
538,5,e-,0,0,0,0,0,0,0,1
538,7,gamma,0,0,0,0,0,0,0,1
539,1,proton,1,1,1,1,1,1,1,1
540,1,proton,1,1,1,1,1,1,1,1
541,1,proton,1,1,1,1,1,1,1,1
541,3,e-,0,0,0,1,1,0,0,0
542,1,proton,1,1,1,1,1,1,1,1
542,2,e-,1,0,0,0,0,0,0,0
543,1,proton,1,1,1,1,1,1,1,1
544,1,proton,1,1,1,1,1,1,1,1
545,1,proton,1,1,1,1,1,1,1,1
546,1,proton,1,1,1,1,1,1,1,1
547,1,proton,1,1,1,1,1,1,1,1
547,5,e-,0,0,0,0,0,0,0,1
548,1,proton,1,1,1,1,1,1,1,1
548,4,e-,0,0,0,0,0,1,0,0
549,1,proton,1,1,1,1,1,1,1,1
550,1,proton,1,1,1,1,1,1,1,1
551,1,proton,1,1,1,1,1,1,1,1
552,1,proton,1,1,1,1,1,1,1,1
552,2,e-,1,0,0,0,0,0,0,0
552,3,e-,0,0,0,1,0,0,0,0
553,1,proton,1,1,1,1,1,1,1,1
554,1,proton,1,1,1,1,1,1,1,1
554,4,e-,0,0,0,0,0,0,0,1
555,1,proton,1,1,1,1,1,1,1,1
556,1,proton,1,1,1,1,1,1,1,1
557,1,proton,1,1,1,1,1,1,1,1
557,2,e-,0,0,0,1,0,0,0,0
558,1,proton,1,1,1,1,1,1,1,1
558,3,e-,0,0,0,0,0,1,0,0
559,1,proton,1,1,1,1,1,1,1,1
559,4,e-,0,0,0,1,1,0,0,0
560,1,proton,1,1,1,1,1,1,1,1
560,5,e-,0,0,0,0,0,0,0,1
561,1,proton,1,1,1,1,1,1,1,0
561,4,e-,0,0,0,1,0,0,0,0
562,1,proton,1,1,1,1,1,1,1,1
563,1,proton,1,1,1,1,1,1,1,0
564,1,proton,1,1,1,1,1,1,1,1
565,1,proton,1,1,1,1,1,1,1,1
566,1,proton,1,1,1,1,1,1,1,1
567,1,proton,1,1,1,1,1,1,1,1
568,1,proton,1,1,1,1,1,1,1,1
569,1,proton,1,1,1,1,1,1,1,0
570,1,proton,1,1,1,1,1,1,1,1
570,5,e-,0,0,0,0,0,0,0,1
571,1,proton,1,1,1,1,1,1,1,1
572,1,proton,1,1,1,1,1,1,1,1
573,1,proton,1,1,1,1,1,1,1,0
574,1,proton,1,1,1,1,1,1,1,1
575,1,proton,1,1,1,1,1,1,1,0
576,1,proton,1,1,1,1,1,1,1,0
576,4,neutron,0,0,0,0,0,0,0,1
576,5,neutron,0,0,0,0,0,1,1,0
576,7,proton,0,0,0,0,0,0,0,1
576,8,proton,0,0,0,0,0,0,0,1
577,1,proton,1,1,1,1,1,1,1,1
578,1,proton,1,1,1,1,1,1,1,1
578,6,e-,0,0,0,0,0,1,1,0
579,1,proton,1,1,1,1,1,1,1,1
579,4,e-,0,0,0,1,0,0,0,0
580,1,proton,1,1,1,1,1,1,1,1
581,1,proton,1,1,1,1,1,1,1,1
582,1,proton,1,1,1,1,1,1,1,1
583,1,proton,1,1,1,1,1,1,1,1
584,1,proton,1,1,1,1,1,1,1,1
585,1,proton,1,1,1,1,1,1,1,1
586,1,proton,1,1,1,1,1,1,1,1
587,1,proton,1,1,1,1,1,1,1,1
587,6,e-,0,0,0,0,0,0,0,1
587,7,e-,0,0,0,0,0,0,0,1
588,1,proton,1,1,1,1,1,1,1,1
589,1,proton,1,1,1,1,1,1,1,1
589,2,e-,0,0,0,1,0,0,0,0
590,1,proton,1,1,1,1,1,1,1,1
591,1,proton,1,1,1,1,1,1,1,1
591,4,e-,0,0,0,0,0,0,0,1
592,1,proton,1,1,1,1,1,1,1,1
593,1,proton,1,1,1,1,1,1,1,1
593,2,e-,0,0,0,0,0,0,1,0
594,1,proton,1,1,1,1,1,1,1,1
595,1,proton,1,1,1,1,1,1,1,1
597,1,proton,1,1,1,1,1,1,1,1
598,1,proton,1,1,1,1,1,1,1,1
598,4,e-,0,0,0,1,1,0,0,0
598,6,e-,0,0,0,0,0,0,0,1
598,8,e-,0,0,0,1,0,0,0,0
599,1,proton,1,1,1,1,1,1,1,0
599,5,e-,0,0,0,0,0,1,1,0
601,1,proton,1,1,1,1,1,1,1,1
602,1,proton,1,1,1,1,1,1,1,1
603,1,proton,1,1,1,1,1,1,1,1
603,3,e-,0,0,0,0,0,0,0,1
603,4,gamma,0,0,0,0,0,0,0,1
604,1,proton,1,1,1,1,1,1,1,1
605,1,proton,1,1,1,1,1,1,1,1
605,5,e-,0,0,0,0,0,0,0,1
605,6,gamma,0,0,0,0,0,0,0,1
606,1,proton,1,1,1,1,1,1,1,1
607,1,proton,1,1,1,1,1,1,1,1
608,1,proton,1,1,1,1,1,1,1,0
609,1,proton,1,1,1,1,1,1,1,1
610,1,proton,1,1,1,1,1,1,1,1
611,1,proton,1,1,1,1,1,1,1,1
612,1,proton,1,1,1,1,1,1,1,1
613,1,proton,1,1,1,1,1,1,1,1
614,1,proton,1,1,1,1,1,1,1,0
615,1,proton,1,1,1,1,1,1,1,1
616,1,proton,1,1,1,1,1,1,1,1
616,5,e-,0,1,0,0,0,0,0,0
617,1,proton,1,1,1,1,1,1,1,1
618,1,proton,1,1,1,1,1,1,1,1
619,1,proton,1,1,1,1,1,1,1,0
620,1,proton,1,1,1,1,1,1,1,1
621,1,proton,1,1,1,1,1,1,1,1
622,1,proton,1,1,1,1,1,1,1,1
623,1,proton,1,1,1,1,1,1,1,1
623,3,e-,0,0,0,0,0,0,0,1
624,1,proton,1,1,1,1,1,1,1,1
625,1,proton,1,1,1,0,0,0,0,0
625,3,neutron,0,0,0,1,1,1,1,1
625,5,lambda,0,0,0,1,1,0,0,0
625,6,kaon0L,0,0,0,1,1,0,0,0
625,7,neutron,0,0,0,1,0,0,0,0
625,8,neutron,0,0,0,1,1,0,0,0
625,10,pi+,0,0,0,1,1,0,0,0
625,11,He3,0,0,0,1,1,0,0,0
625,12,proton,0,1,1,0,0,0,0,0
625,13,proton,0,1,1,0,0,0,0,0
625,14,alpha,1,1,1,0,0,0,0,0
625,15,e-,0,0,1,0,0,0,0,0
625,16,e-,0,0,1,0,0,0,0,0
625,17,e-,0,1,0,0,0,0,0,0
625,159,e-,1,0,0,0,0,0,0,0
625,164,e-,1,0,0,0,0,0,0,0
625,176,e-,0,1,0,0,0,0,0,0
625,214,e-,0,0,0,1,1,0,0,0
625,215,e-,0,0,0,1,0,0,0,0
625,216,gamma,0,0,0,1,1,1,1,1
625,217,gamma,0,0,0,1,1,1,1,0
625,222,gamma,0,0,0,1,0,0,0,0
625,223,gamma,0,0,0,1,1,0,0,0
626,1,proton,1,1,1,1,1,1,1,1
627,1,proton,1,1,1,1,1,1,1,1
628,1,proton,1,1,1,1,1,1,1,1
629,1,proton,1,1,1,1,1,1,1,1
630,1,proton,1,1,1,1,1,1,1,1
631,1,proton,1,1,1,1,1,1,1,1
631,4,e-,0,1,0,0,0,0,0,0
632,1,proton,1,1,1,1,1,1,1,0
632,5,pi-,0,0,0,0,0,0,0,1
632,7,pi-,0,0,0,0,0,0,0,1
632,8,neutron,0,0,0,0,0,0,0,1
632,10,proton,0,0,0,0,0,0,0,1
632,12,proton,0,0,0,1,1,1,1,0
632,13,proton,0,0,0,0,0,0,0,1
632,16,gamma,0,0,0,0,0,0,0,1
632,17,gamma,0,0,0,0,0,0,0,1
633,1,proton,1,1,1,1,1,1,1,0
634,1,proton,1,1,1,1,1,1,1,1
635,1,proton,1,1,1,1,1,1,1,1
636,1,proton,1,1,1,1,1,1,1,1
637,1,proton,1,1,1,1,1,1,1,1
638,1,proton,1,1,1,1,1,1,1,1
639,1,proton,1,1,1,1,1,1,1,1
640,1,proton,1,1,1,1,1,1,1,1
641,1,proton,1,1,1,1,1,1,1,1
642,1,proton,1,1,1,1,1,1,1,0
643,1,proton,1,1,1,1,1,1,1,0
644,1,proton,1,1,1,1,1,0,0,0
644,5,neutron,0,0,0,0,0,1,1,1
644,7,neutron,0,0,0,0,0,1,0,0
644,8,neutron,0,0,0,0,0,1,0,0
644,9,pi+,0,0,0,0,0,1,1,1
644,10,proton,0,0,0,0,0,1,1,1
644,12,pi-,0,0,0,0,0,1,0,0
644,13,proton,0,0,0,1,1,0,0,0
644,14,proton,0,0,0,0,0,1,0,0
644,16,e-,0,0,0,1,0,0,0,0
644,17,gamma,0,0,0,0,0,1,0,0
644,18,gamma,0,0,0,0,0,1,1,1
645,1,proton,1,1,1,1,1,1,1,1
646,1,proton,1,1,1,1,1,1,1,1
647,1,proton,1,1,1,1,1,1,1,1
648,1,proton,1,1,1,1,1,1,1,1
649,1,proton,1,1,1,1,1,1,1,1
650,1,proton,1,1,1,1,1,1,1,1
651,1,proton,1,1,1,1,1,1,1,1
652,1,proton,1,1,1,1,1,1,1,1
653,1,proton,1,1,1,1,1,1,1,1
654,1,proton,1,1,1,1,1,1,1,0
655,1,proton,1,1,1,1,1,1,1,0
655,2,e-,1,0,0,0,0,0,0,0
655,6,e-,0,0,0,0,0,0,0,1
655,7,proton,0,0,0,0,0,0,0,1
655,8,pi-,0,0,0,0,0,0,0,1
655,9,proton,0,0,0,0,0,0,0,1
655,14,pi+,0,0,0,0,0,0,0,1
655,15,neutron,0,0,0,0,0,0,0,1
655,17,neutron,0,0,0,0,0,0,0,1
655,20,gamma,0,0,0,0,0,0,0,1
655,21,gamma,0,0,0,0,0,0,0,1
655,22,gamma,0,0,0,0,0,0,0,1
655,23,gamma,0,0,0,0,0,0,0,1
656,1,proton,1,1,1,1,1,1,1,0
657,1,proton,1,1,1,1,1,1,1,1
657,4,gamma,0,0,0,1,1,0,0,0
658,1,proton,1,1,1,1,1,1,1,1
658,5,e-,0,0,0,0,0,1,0,0
659,1,proton,1,1,1,1,1,1,1,1
660,1,proton,1,1,1,1,1,1,1,1
660,2,e-,0,0,1,0,0,0,0,0
661,1,proton,1,1,1,1,1,1,1,1
661,3,e-,0,0,0,0,0,1,0,0
662,1,proton,1,1,1,1,1,1,1,1
663,1,proton,1,1,1,1,1,1,1,1
664,1,proton,1,1,1,1,1,1,1,1
664,4,e-,0,1,0,0,0,0,0,0
664,5,e-,0,0,0,1,1,0,0,0
665,1,proton,1,1,1,1,1,1,1,1
665,4,e-,0,1,0,0,0,0,0,0
666,1,proton,1,1,1,1,1,1,1,1
667,1,proton,1,1,1,1,1,1,1,1
667,4,e-,0,0,0,0,0,0,1,0
668,1,proton,1,1,1,1,1,1,1,0
669,1,proton,1,1,1,1,1,1,1,1
670,1,proton,1,1,1,1,1,1,1,1
671,1,proton,1,1,1,1,1,1,1,1
672,1,proton,1,1,1,1,1,1,1,1
673,1,proton,1,1,1,1,1,1,1,1
674,1,proton,1,1,1,1,1,1,1,1
676,1,proton,1,1,1,1,1,1,1,1
677,1,proton,1,1,1,1,1,1,1,1
677,4,e-,0,0,0,0,0,0,0,1
678,1,proton,1,1,1,1,1,1,1,1
678,3,e-,0,0,0,0,0,0,1,0
679,1,proton,1,1,1,1,1,1,1,0
680,1,proton,1,1,1,1,1,1,1,1
681,1,proton,1,1,1,1,1,1,1,1
682,1,proton,1,1,1,1,1,1,1,1
683,1,proton,1,1,1,1,1,1,1,1
684,1,proton,1,1,1,1,1,1,1,1
685,1,proton,1,1,1,1,1,1,1,1
685,6,e-,0,0,0,0,0,1,0,0
685,7,e-,0,0,0,0,0,1,0,0
686,1,proton,1,1,1,1,1,1,1,1
687,1,proton,1,1,1,1,1,1,1,1
687,5,e-,0,0,0,0,0,0,0,1
688,1,proton,1,1,1,1,1,1,1,1
689,1,proton,1,1,1,1,1,1,1,1
690,1,proton,1,1,1,1,1,1,1,1
691,1,proton,1,1,1,1,1,1,1,1
692,1,proton,1,1,1,1,1,1,1,1
692,3,e-,0,0,0,1,0,0,0,0
693,1,proton,1,1,1,1,1,1,1,1
694,1,proton,1,1,1,1,1,1,1,1
694,3,e-,0,0,0,1,1,0,0,0
695,1,proton,1,1,1,1,1,1,1,1
695,3,e-,0,0,1,0,0,0,0,0
696,1,proton,1,1,1,1,1,1,1,1
697,1,proton,1,1,1,1,1,1,1,1
697,2,e-,0,0,0,0,0,0,0,1
698,1,proton,1,1,1,1,1,1,1,1
698,3,e-,0,0,0,0,0,1,0,0
699,1,proton,1,1,1,1,1,1,1,1
701,1,proton,1,1,1,1,1,1,1,1
702,1,proton,1,1,1,1,1,1,1,1
702,4,e-,0,0,0,1,1,0,0,0
703,1,proton,1,1,1,1,1,1,1,1
704,1,proton,1,1,1,1,1,1,1,1
705,1,proton,1,1,1,1,1,1,1,1
706,1,proton,1,1,1,1,1,1,1,1
707,1,proton,1,1,1,1,1,1,1,1
707,4,e-,0,0,0,1,1,1,0,0
708,1,proton,1,1,1,1,1,1,1,1
708,3,e-,0,0,0,1,0,0,0,0
708,5,gamma,0,0,0,0,1,0,0,0
709,1,proton,1,1,1,1,1,1,1,1
709,4,e-,0,1,0,0,0,0,0,0
710,1,proton,1,1,1,1,1,1,1,1
711,1,proton,1,1,1,0,0,0,0,0
711,3,e-,0,0,0,1,0,0,0,0
711,4,proton,0,0,0,1,1,1,1,1
711,6,proton,0,0,0,1,1,0,0,0
711,8,gamma,0,0,0,1,1,1,0,0
711,9,gamma,0,0,0,1,1,0,0,0
712,1,proton,1,1,1,1,1,1,1,1
713,1,proton,1,1,1,1,1,1,1,1
714,1,proton,1,1,1,1,1,1,1,1
715,1,proton,1,1,1,1,1,1,1,1
716,1,proton,1,1,1,1,1,0,0,0
716,2,neutron,0,0,0,0,0,1,0,0
716,3,neutron,0,0,0,0,0,1,0,0
716,5,proton,0,0,1,1,1,0,0,0
716,6,pi+,0,0,0,0,0,1,1,1
716,7,proton,0,0,0,0,0,1,1,1
716,8,pi-,0,0,0,0,0,1,1,1
716,9,pi+,0,0,0,0,0,1,1,1
716,10,pi-,0,0,0,0,0,1,0,0
716,11,neutron,0,0,0,0,1,0,0,0
716,12,He3,0,0,0,0,0,1,1,0
716,15,e-,0,0,0,0,0,1,0,0
716,21,e-,0,0,1,0,0,0,0,0
716,22,gamma,0,0,0,0,0,1,1,1
717,1,proton,1,1,1,1,1,1,1,0
718,1,proton,1,1,1,1,1,1,1,1
719,1,proton,1,1,1,1,1,1,1,1
719,5,e-,0,0,0,0,0,1,0,0
720,1,proton,1,1,1,1,1,1,1,1
721,1,proton,1,1,1,1,1,1,1,1
722,1,proton,1,1,1,1,1,1,1,1
723,1,proton,1,1,1,1,1,1,1,1
724,1,proton,1,1,1,1,1,1,1,1
725,1,proton,1,1,1,1,1,1,1,1
725,3,e-,0,0,0,0,0,0,0,1
726,1,proton,1,1,1,1,1,1,1,1
727,1,proton,1,1,1,1,1,1,1,1
728,1,proton,1,1,1,1,1,1,1,1
729,1,proton,1,1,1,1,1,1,1,1
729,3,e-,0,0,0,1,1,0,0,0
729,5,gamma,0,0,0,0,0,1,1,0
730,1,proton,1,1,1,1,1,1,1,1
730,3,e-,0,0,0,0,0,1,0,0
731,1,proton,1,1,1,1,1,1,1,1
732,1,proton,1,1,1,1,1,1,1,1
733,1,proton,1,1,1,1,1,1,1,1
734,1,proton,1,1,1,1,1,1,1,1
735,1,proton,1,1,1,1,1,1,1,0
736,1,proton,1,1,1,1,1,1,1,1
737,1,proton,1,1,1,1,1,1,1,1
738,1,proton,1,1,1,1,1,1,1,1
739,1,proton,1,1,1,1,1,1,1,1
739,3,e-,0,0,0,0,0,1,0,0
739,4,gamma,0,0,0,0,0,1,0,0
740,1,proton,1,1,1,1,1,1,1,1
741,1,proton,1,1,1,1,1,0,0,0
741,3,proton,0,0,0,0,0,1,1,1
741,6,neutron,0,0,0,0,0,1,1,1
741,7,pi+,0,0,0,0,0,1,1,1
741,9,neutron,0,0,0,1,1,0,0,0
741,14,gamma,0,0,0,0,0,1,1,1
741,15,gamma,0,0,0,0,0,1,0,0
741,16,gamma,0,0,0,0,0,1,1,1
741,17,gamma,0,0,0,0,0,1,1,1
742,1,proton,1,1,1,1,1,1,1,1
743,1,proton,1,1,1,1,1,1,1,0
743,6,e-,0,0,0,1,0,0,0,0
744,1,proton,1,1,1,1,1,1,1,1
744,4,e-,0,0,0,1,1,0,0,0
744,5,e-,0,0,0,0,0,0,0,1
745,1,proton,1,1,1,1,1,1,1,1
746,1,proton,1,1,1,1,1,1,1,1
747,1,proton,1,1,1,1,1,1,1,0
747,3,proton,0,0,0,0,0,0,0,1
748,1,proton,1,1,1,1,1,1,1,1
748,5,e-,0,0,0,1,0,0,0,0
749,1,proton,1,1,1,1,1,1,1,1
750,1,proton,1,1,1,1,1,1,1,1
750,5,e-,0,0,0,0,0,1,0,0
751,1,proton,1,1,1,1,1,1,1,1
752,1,proton,1,1,1,1,1,1,1,1
753,1,proton,1,1,1,1,1,1,1,1
754,1,proton,1,1,1,1,1,1,1,1
754,2,e-,0,0,0,1,1,0,0,0
755,1,proton,1,1,1,1,1,1,1,1
755,4,e-,0,0,0,0,0,0,0,1
756,1,proton,1,1,1,1,1,1,1,1
757,1,proton,1,1,1,1,1,1,1,1
758,1,proton,1,1,1,1,1,1,1,1
759,1,proton,1,1,1,1,1,1,1,1
759,4,e-,0,0,0,1,1,1,1,0
760,1,proton,1,1,1,1,1,1,1,1
761,1,proton,1,1,1,1,1,1,1,1
762,1,proton,1,1,1,1,1,1,1,1
763,1,proton,1,1,1,1,1,1,1,1
763,4,e-,0,0,0,0,0,0,0,1
764,1,proton,1,1,1,1,1,1,1,1
764,3,e-,0,0,0,0,0,1,1,0
765,1,proton,1,1,1,1,1,1,1,1
765,2,e-,0,1,0,0,0,0,0,0
766,1,proton,1,1,1,1,1,1,1,0
767,1,proton,1,1,1,1,1,0,0,0
767,3,neutron,0,0,0,0,0,1,1,1
767,4,neutron,0,0,0,0,0,1,0,0
767,5,proton,0,0,0,0,0,1,1,1
767,6,neutron,0,0,0,0,0,1,1,1
767,7,proton,0,0,0,0,0,1,0,0
767,9,proton,0,0,0,0,0,1,0,0
767,10,neutron,0,0,0,0,0,1,0,0
767,11,pi+,0,0,0,0,0,1,1,1
767,12,proton,0,0,0,0,0,1,1,0
767,14,triton,0,0,0,0,0,1,0,0
767,15,e-,0,0,0,0,0,1,0,0
767,17,e-,0,0,0,0,0,1,0,0
767,18,e-,0,0,0,0,0,1,0,0
768,1,proton,1,1,1,1,1,1,1,1
769,1,proton,1,1,1,1,1,1,1,1
770,1,proton,1,1,1,1,1,1,1,1
771,1,proton,1,1,1,1,1,1,1,0
772,1,proton,1,1,1,0,0,0,0,0
772,3,proton,0,0,0,1,1,0,0,0
772,4,pi+,0,0,0,1,1,1,1,1
772,5,proton,0,0,0,1,1,1,1,1
772,6,pi-,0,0,0,1,1,0,0,0
772,7,neutron,0,0,0,1,1,1,1,0
772,8,gamma,0,1,1,0,0,0,0,0
772,9,proton,0,0,0,1,0,0,0,0
772,13,neutron,0,0,0,1,1,1,0,0
772,14,neutron,0,1,1,0,0,0,0,0
772,16,neutron,0,0,1,0,0,0,0,0
772,20,e-,0,1,0,0,0,0,0,0
772,22,e-,0,0,0,1,0,0,0,0
773,1,proton,1,1,1,1,1,1,1,1
773,4,e-,0,0,0,1,1,0,0,0
774,1,proton,1,1,1,1,1,1,1,1
774,3,e-,0,0,0,0,0,0,0,1
775,1,proton,1,1,1,1,1,1,1,1
775,3,e-,0,0,0,0,0,0,0,1
775,5,gamma,0,0,0,0,0,0,0,1
776,1,proton,1,1,1,1,1,1,1,1
777,1,proton,1,1,1,1,1,1,1,1
778,1,proton,1,1,1,1,1,1,1,1
779,1,proton,1,1,1,1,1,1,1,1
780,1,proton,1,1,1,1,1,1,1,1
781,1,proton,1,1,1,1,1,1,1,0
781,3,pi+,0,0,0,0,0,0,0,1
781,4,pi+,0,0,0,0,0,0,0,1
781,5,pi-,0,0,0,0,0,0,0,1
781,6,pi+,0,0,0,0,0,0,0,1
781,8,proton,0,0,0,0,0,0,0,1
781,9,pi-,0,0,0,0,0,0,0,1
781,10,neutron,0,0,0,0,0,0,0,1
781,12,neutron,0,0,0,0,0,0,1,0
781,14,neutron,0,0,0,0,0,0,0,1
781,15,neutron,0,0,0,0,0,0,0,1
781,17,gamma,0,0,0,0,0,0,0,1
781,18,gamma,0,0,0,0,0,0,0,1
781,21,gamma,0,0,0,0,0,0,0,1
781,22,gamma,0,0,0,0,0,0,0,1
782,1,proton,1,1,1,1,1,1,1,1
783,1,proton,1,1,1,1,1,1,1,1
784,1,proton,1,1,1,1,1,1,1,1
785,1,proton,1,1,1,1,1,1,1,0
786,1,proton,1,1,1,1,1,1,1,1
787,1,proton,1,1,1,1,1,1,1,1
787,2,e-,0,0,0,0,1,0,0,0
788,1,proton,1,1,1,1,1,1,1,1
789,1,proton,1,1,1,1,1,1,1,1
790,1,proton,1,1,1,1,1,1,1,1
791,1,proton,1,1,1,1,1,1,1,0
791,4,neutron,0,0,0,0,0,0,0,1
791,5,proton,0,0,0,0,0,0,0,1
791,9,proton,0,0,0,0,0,0,0,1
791,10,neutron,0,0,0,0,0,0,0,1
791,13,gamma,0,0,0,0,0,0,0,1
791,14,gamma,0,0,0,0,0,0,0,1
792,1,proton,1,1,1,1,1,1,1,1
793,1,proton,1,1,1,1,1,1,1,1
793,7,gamma,0,0,0,0,0,1,0,0
794,1,proton,1,1,1,1,1,1,1,1
795,1,proton,1,1,1,1,1,1,1,1
796,1,proton,1,1,1,1,1,1,1,0
797,1,proton,1,1,1,1,1,1,1,1
798,1,proton,1,1,1,1,1,1,1,1
798,3,e-,0,0,0,1,1,0,0,0
799,1,proton,1,1,1,1,1,1,1,1
799,2,e-,0,0,0,0,0,1,0,0
800,2,e-,0,1,0,0,0,0,0,0
